@relation accelerometer_features

@attribute fft_coef_00 numeric
@attribute fft_coef_01 numeric
@attribute fft_coef_02 numeric
@attribute fft_coef_03 numeric
@attribute fft_coef_04 numeric
@attribute fft_coef_05 numeric
@attribute fft_coef_06 numeric
@attribute fft_coef_07 numeric
@attribute fft_coef_08 numeric
@attribute fft_coef_09 numeric
@attribute fft_coef_10 numeric
@attribute fft_coef_11 numeric
@attribute fft_coef_12 numeric
@attribute fft_coef_13 numeric
@attribute fft_coef_14 numeric
@attribute fft_coef_15 numeric
@attribute fft_coef_16 numeric
@attribute fft_coef_17 numeric
@attribute fft_coef_18 numeric
@attribute fft_coef_19 numeric
@attribute fft_coef_20 numeric
@attribute fft_coef_21 numeric
@attribute fft_coef_22 numeric
@attribute fft_coef_23 numeric
@attribute fft_coef_24 numeric
@attribute fft_coef_25 numeric
@attribute fft_coef_26 numeric
@attribute fft_coef_27 numeric
@attribute fft_coef_28 numeric
@attribute fft_coef_29 numeric
@attribute fft_coef_30 numeric
@attribute fft_coef_31 numeric
@attribute fft_coef_32 numeric
@attribute fft_coef_33 numeric
@attribute fft_coef_34 numeric
@attribute fft_coef_35 numeric
@attribute fft_coef_36 numeric
@attribute fft_coef_37 numeric
@attribute fft_coef_38 numeric
@attribute fft_coef_39 numeric
@attribute fft_coef_40 numeric
@attribute fft_coef_41 numeric
@attribute fft_coef_42 numeric
@attribute fft_coef_43 numeric
@attribute fft_coef_44 numeric
@attribute fft_coef_45 numeric
@attribute fft_coef_46 numeric
@attribute fft_coef_47 numeric
@attribute fft_coef_48 numeric
@attribute fft_coef_49 numeric
@attribute fft_coef_50 numeric
@attribute fft_coef_51 numeric
@attribute fft_coef_52 numeric
@attribute fft_coef_53 numeric
@attribute fft_coef_54 numeric
@attribute fft_coef_55 numeric
@attribute fft_coef_56 numeric
@attribute fft_coef_57 numeric
@attribute fft_coef_58 numeric
@attribute fft_coef_59 numeric
@attribute fft_coef_60 numeric
@attribute fft_coef_61 numeric
@attribute fft_coef_62 numeric
@attribute fft_coef_63 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
15.85821,4.002471,2.240629,1.121858,1.424019,1.074527,0.778215,0.237351,0.08081,0.171993,0.140207,0.230626,0.170416,0.040996,0.04204,0.03039,0.017166,0.051079,0.020904,0.03391,0.027851,0.040581,0.067268,0.057686,0.053113,0.033201,0.007725,0.050411,0.034507,0.03039,0.039455,0.017253,0.048394,0.017253,0.039455,0.03039,0.034507,0.050411,0.007725,0.033201,0.053113,0.057686,0.067268,0.040581,0.027851,0.03391,0.020904,0.051079,0.017166,0.03039,0.04204,0.040996,0.170416,0.230626,0.140207,0.171993,0.08081,0.237351,0.778215,1.074527,1.424019,1.121858,2.240629,4.002471,0.477526,standing
14.419506,1.396694,1.382624,1.934847,1.164424,1.211157,0.664366,0.349759,0.41726,0.251992,0.02425,0.277965,0.091233,0.044522,0.065064,0.045058,0.048453,0.056672,0.10177,0.049338,0.08176,0.067152,0.04275,0.026205,0.024312,0.047899,0.044361,0.058352,0.009729,0.03309,0.029521,0.018564,0.026189,0.018564,0.029521,0.03309,0.009729,0.058352,0.044361,0.047899,0.024312,0.026205,0.04275,0.067152,0.08176,0.049338,0.10177,0.056672,0.048453,0.045058,0.065064,0.044522,0.091233,0.277965,0.02425,0.251992,0.41726,0.349759,0.664366,1.211157,1.164424,1.934847,1.382624,1.396694,0.379982,standing
21.086381,3.337323,1.534162,0.845796,2.03469,0.608861,0.639159,0.390096,0.404953,0.055036,0.100846,0.10463,0.158906,0.176406,0.12708,0.050785,0.061282,0.02631,0.085573,0.06882,0.038809,0.064149,0.076545,0.069156,0.05638,0.029483,0.058992,0.07366,0.076901,0.076495,0.036512,0.069453,0.008442,0.069453,0.036512,0.076495,0.076901,0.07366,0.058992,0.029483,0.05638,0.069156,0.076545,0.064149,0.038809,0.06882,0.085573,0.02631,0.061282,0.050785,0.12708,0.176406,0.158906,0.10463,0.100846,0.055036,0.404953,0.390096,0.639159,0.608861,2.03469,0.845796,1.534162,3.337323,0.480817,standing
25.474092,5.87191,3.979795,2.404767,0.37747,0.226245,0.45241,0.346981,0.201795,0.141127,0.149556,0.227101,0.143846,0.067259,0.085908,0.03233,0.043787,0.091196,0.051892,0.06452,0.05909,0.064358,0.088716,0.049634,0.048429,0.03701,0.040416,0.082536,0.045689,0.045757,0.057508,0.048072,0.003053,0.048072,0.057508,0.045757,0.045689,0.082536,0.040416,0.03701,0.048429,0.049634,0.088716,0.064358,0.05909,0.06452,0.051892,0.091196,0.043787,0.03233,0.085908,0.067259,0.143846,0.227101,0.149556,0.141127,0.201795,0.346981,0.45241,0.226245,0.37747,2.404767,3.979795,5.87191,0.686461,standing
32.950402,5.980971,6.082231,6.574636,4.853799,1.225145,0.882984,1.607433,0.613971,0.376364,0.746695,0.166106,0.44912,0.264151,0.2227,0.351642,0.195529,0.339275,0.278334,0.160438,0.314443,0.138055,0.196125,0.253897,0.134492,0.217278,0.183599,0.202973,0.197967,0.205069,0.158049,0.192892,0.139487,0.192892,0.158049,0.205069,0.197967,0.202973,0.183599,0.217278,0.134492,0.253897,0.196125,0.138055,0.314443,0.160438,0.278334,0.339275,0.195529,0.351642,0.2227,0.264151,0.44912,0.166106,0.746695,0.376364,0.613971,1.607433,0.882984,1.225145,4.853799,6.574636,6.082231,5.980971,0.956673,standing
38.236291,2.921873,3.683878,7.271493,1.807907,1.055754,1.415879,0.931423,0.504514,0.416631,0.24981,0.565024,0.228978,0.274807,0.184464,0.192903,0.253851,0.171397,0.156802,0.120758,0.155741,0.1358,0.189587,0.16466,0.146968,0.141061,0.138923,0.138808,0.124117,0.121661,0.13559,0.109898,0.099159,0.109898,0.13559,0.121661,0.124117,0.138808,0.138923,0.141061,0.146968,0.16466,0.189587,0.1358,0.155741,0.120758,0.156802,0.171397,0.253851,0.192903,0.184464,0.274807,0.228978,0.565024,0.24981,0.416631,0.504514,0.931423,1.415879,1.055754,1.807907,7.271493,3.683878,2.921873,0.866502,standing
25.012846,0.740672,7.060958,1.506968,1.595803,1.276677,1.232692,0.965201,0.891615,0.782069,0.369357,0.281307,0.458561,0.39143,0.383133,0.307957,0.274546,0.240197,0.218807,0.218722,0.181423,0.177724,0.146387,0.18223,0.1539,0.180376,0.178983,0.18395,0.189117,0.141434,0.134141,0.14612,0.162713,0.14612,0.134141,0.141434,0.189117,0.18395,0.178983,0.180376,0.1539,0.18223,0.146387,0.177724,0.181423,0.218722,0.218807,0.240197,0.274546,0.307957,0.383133,0.39143,0.458561,0.281307,0.369357,0.782069,0.891615,0.965201,1.232692,1.276677,1.595803,1.506968,7.060958,0.740672,0.741221,standing
19.581685,5.273375,2.776463,2.168508,0.783379,0.565271,0.844758,0.449566,0.457847,0.273626,0.25876,0.211606,0.225409,0.159646,0.152813,0.161726,0.06958,0.145773,0.174528,0.114015,0.102744,0.080189,0.107202,0.111849,0.094286,0.120652,0.087794,0.083117,0.072239,0.097608,0.103836,0.087739,0.06137,0.087739,0.103836,0.097608,0.072239,0.083117,0.087794,0.120652,0.094286,0.111849,0.107202,0.080189,0.102744,0.114015,0.174528,0.145773,0.06958,0.161726,0.152813,0.159646,0.225409,0.211606,0.25876,0.273626,0.457847,0.449566,0.844758,0.565271,0.783379,2.168508,2.776463,5.273375,0.60414,standing
29.632854,7.697931,3.231403,1.058438,1.651607,0.557091,0.872236,0.394348,0.07687,0.3093,0.114861,0.151228,0.107581,0.086205,0.107114,0.051514,0.127074,0.070282,0.125082,0.063944,0.097749,0.085924,0.090331,0.051786,0.046091,0.078918,0.071889,0.065441,0.068769,0.079864,0.077985,0.053874,0.086735,0.053874,0.077985,0.079864,0.068769,0.065441,0.071889,0.078918,0.046091,0.051786,0.090331,0.085924,0.097749,0.063944,0.125082,0.070282,0.127074,0.051514,0.107114,0.086205,0.107581,0.151228,0.114861,0.3093,0.07687,0.394348,0.872236,0.557091,1.651607,1.058438,3.231403,7.697931,0.83934,standing
39.251456,9.120598,2.000948,6.902973,3.784394,1.202728,1.436494,0.448055,0.385715,0.376557,0.265665,0.167452,0.148041,0.178442,0.204532,0.258646,0.161122,0.14867,0.098221,0.109238,0.12014,0.096827,0.096682,0.094331,0.091949,0.099707,0.129584,0.104289,0.101289,0.10095,0.12606,0.077186,0.065924,0.077186,0.12606,0.10095,0.101289,0.104289,0.129584,0.099707,0.091949,0.094331,0.096682,0.096827,0.12014,0.109238,0.098221,0.14867,0.161122,0.258646,0.204532,0.178442,0.148041,0.167452,0.265665,0.376557,0.385715,0.448055,1.436494,1.202728,3.784394,6.902973,2.000948,9.120598,1.13311,standing
24.777956,2.357413,0.911942,1.094045,5.478115,1.241423,1.762344,1.320053,1.105148,0.240858,0.371586,0.025754,0.145012,0.029733,0.211078,0.080316,0.06901,0.036148,0.091946,0.051338,0.080967,0.081399,0.06246,0.036951,0.034461,0.015643,0.059266,0.030432,0.037066,0.010448,0.031236,0.013378,0.034044,0.013378,0.031236,0.010448,0.037066,0.030432,0.059266,0.015643,0.034461,0.036951,0.06246,0.081399,0.080967,0.051338,0.091946,0.036148,0.06901,0.080316,0.211078,0.029733,0.145012,0.025754,0.371586,0.240858,1.105148,1.320053,1.762344,1.241423,5.478115,1.094045,0.911942,2.357413,0.665051,standing
16.206015,1.782956,3.456539,1.868156,1.264913,0.488355,0.877357,1.527871,0.672497,0.291891,0.170712,0.27274,0.193085,0.036483,0.081422,0.063845,0.034059,0.036483,0.025127,0.034598,0.040094,0.071355,0.058671,0.09121,0.037906,0.034728,0.08028,0.041738,0.03812,0.021143,0.038575,0.0657,0.007858,0.0657,0.038575,0.021143,0.03812,0.041738,0.08028,0.034728,0.037906,0.09121,0.058671,0.071355,0.040094,0.034598,0.025127,0.036483,0.034059,0.063845,0.081422,0.036483,0.193085,0.27274,0.170712,0.291891,0.672497,1.527871,0.877357,0.488355,1.264913,1.868156,3.456539,1.782956,0.558661,standing
23.382376,7.43385,2.528801,2.207475,3.213244,1.287041,0.985817,0.221964,0.512893,0.391565,0.20693,0.181563,0.104529,0.101393,0.064841,0.143751,0.104037,0.125148,0.089036,0.054379,0.054262,0.02865,0.013335,0.043016,0.045858,0.045491,0.070666,0.039693,0.044348,0.042566,0.038871,0.018397,0.031525,0.018397,0.038871,0.042566,0.044348,0.039693,0.070666,0.045491,0.045858,0.043016,0.013335,0.02865,0.054262,0.054379,0.089036,0.125148,0.104037,0.143751,0.064841,0.101393,0.104529,0.181563,0.20693,0.391565,0.512893,0.221964,0.985817,1.287041,3.213244,2.207475,2.528801,7.43385,0.759759,standing
22.3759,2.8306,4.36738,2.307797,0.810565,2.018246,1.379036,1.426234,1.048077,1.18355,0.321337,0.120923,0.120205,0.10538,0.182489,0.133079,0.121764,0.127676,0.078068,0.07669,0.044996,0.077964,0.032975,0.066428,0.036444,0.032389,0.056883,0.030843,0.024303,0.028827,0.04714,0.031671,0.028939,0.031671,0.04714,0.028827,0.024303,0.030843,0.056883,0.032389,0.036444,0.066428,0.032975,0.077964,0.044996,0.07669,0.078068,0.127676,0.121764,0.133079,0.182489,0.10538,0.120205,0.120923,0.321337,1.18355,1.048077,1.426234,1.379036,2.018246,0.810565,2.307797,4.36738,2.8306,0.667923,standing
14.883644,2.839934,0.583203,0.297193,2.175659,0.184437,0.817671,0.791044,0.532163,0.165184,0.191035,0.117304,0.081321,0.047595,0.105112,0.098847,0.165934,0.123158,0.096954,0.135221,0.080493,0.087182,0.105166,0.045612,0.085823,0.075108,0.037872,0.059259,0.095497,0.062347,0.053688,0.036688,0.004584,0.036688,0.053688,0.062347,0.095497,0.059259,0.037872,0.075108,0.085823,0.045612,0.105166,0.087182,0.080493,0.135221,0.096954,0.123158,0.165934,0.098847,0.105112,0.047595,0.081321,0.117304,0.191035,0.165184,0.532163,0.791044,0.817671,0.184437,2.175659,0.297193,0.583203,2.839934,0.371622,standing
13.253563,1.317486,1.027952,0.571901,1.052016,2.1336,1.278047,0.343138,0.442248,0.400978,0.137356,0.286687,0.090789,0.084115,0.034953,0.04528,0.03984,0.078316,0.088239,0.037585,0.047839,0.087449,0.019033,0.037417,0.007815,0.07384,0.035786,0.041803,0.048304,0.05137,0.033221,0.039114,0.013488,0.039114,0.033221,0.05137,0.048304,0.041803,0.035786,0.07384,0.007815,0.037417,0.019033,0.087449,0.047839,0.037585,0.088239,0.078316,0.03984,0.04528,0.034953,0.084115,0.090789,0.286687,0.137356,0.400978,0.442248,0.343138,1.278047,2.1336,1.052016,0.571901,1.027952,1.317486,0.329112,standing
12.548186,0.390881,0.404274,0.169036,1.548093,1.676579,0.92956,0.579999,0.279194,0.427695,0.216937,0.113292,0.147348,0.150942,0.171634,0.08721,0.065305,0.086667,0.112262,0.041405,0.009653,0.114535,0.112427,0.036236,0.059579,0.051075,0.090033,0.085357,0.054568,0.076981,0.06439,0.065772,0.098601,0.065772,0.06439,0.076981,0.054568,0.085357,0.090033,0.051075,0.059579,0.036236,0.112427,0.114535,0.009653,0.041405,0.112262,0.086667,0.065305,0.08721,0.171634,0.150942,0.147348,0.113292,0.216937,0.427695,0.279194,0.579999,0.92956,1.676579,1.548093,0.169036,0.404274,0.390881,0.277679,standing
33.470237,6.320515,5.792584,7.92108,1.486242,1.762457,1.029418,0.723981,0.049814,0.601572,0.278929,0.373654,0.36712,0.116199,0.190957,0.131769,0.090065,0.17564,0.125283,0.155673,0.100709,0.135776,0.106859,0.123059,0.087427,0.118934,0.08403,0.120912,0.104289,0.124894,0.094152,0.119863,0.120907,0.119863,0.094152,0.124894,0.104289,0.120912,0.08403,0.118934,0.087427,0.123059,0.106859,0.135776,0.100709,0.155673,0.125283,0.17564,0.090065,0.131769,0.190957,0.116199,0.36712,0.373654,0.278929,0.601572,0.049814,0.723981,1.029418,1.762457,1.486242,7.92108,5.792584,6.320515,1.099954,standing
29.761804,3.193447,5.607121,1.265422,1.117044,3.088425,0.694975,1.1905,0.469387,0.525509,0.593314,0.406402,0.430634,0.454119,0.338696,0.372817,0.279958,0.343632,0.323135,0.298085,0.272305,0.273189,0.240969,0.275076,0.245078,0.217635,0.255167,0.255149,0.25444,0.237956,0.226921,0.220942,0.194382,0.220942,0.226921,0.237956,0.25444,0.255149,0.255167,0.217635,0.245078,0.275076,0.240969,0.273189,0.272305,0.298085,0.323135,0.343632,0.279958,0.372817,0.338696,0.454119,0.430634,0.406402,0.593314,0.525509,0.469387,1.1905,0.694975,3.088425,1.117044,1.265422,5.607121,3.193447,0.843946,standing
67.332173,1.78583,14.983978,3.380919,5.766391,1.745974,2.044228,0.594797,0.208721,0.842106,0.883147,0.793702,0.495607,0.407415,0.228274,0.244182,0.041286,0.210084,0.124619,0.15165,0.071713,0.080408,0.101122,0.019394,0.047231,0.028946,0.034894,0.037349,0.032362,0.058515,0.039383,0.03336,0.024952,0.03336,0.039383,0.058515,0.032362,0.037349,0.034894,0.028946,0.047231,0.019394,0.101122,0.080408,0.071713,0.15165,0.124619,0.210084,0.041286,0.244182,0.228274,0.407415,0.495607,0.793702,0.883147,0.842106,0.208721,0.594797,2.044228,1.745974,5.766391,3.380919,14.983978,1.78583,1.627473,standing
33.929486,3.738911,11.72021,2.375623,2.106299,1.701289,1.798091,1.171437,1.354991,0.395705,0.845672,0.373599,0.060342,0.250191,0.194338,0.315924,0.266862,0.21475,0.208926,0.15921,0.125518,0.194047,0.213017,0.185961,0.185145,0.183029,0.126593,0.157249,0.117337,0.163217,0.15976,0.167578,0.16876,0.167578,0.15976,0.163217,0.117337,0.157249,0.126593,0.183029,0.185145,0.185961,0.213017,0.194047,0.125518,0.15921,0.208926,0.21475,0.266862,0.315924,0.194338,0.250191,0.060342,0.373599,0.845672,0.395705,1.354991,1.171437,1.798091,1.701289,2.106299,2.375623,11.72021,3.738911,1.052847,standing
44.44931,4.56704,5.3694,2.73997,2.436915,0.859242,0.618598,0.545849,0.618627,0.364674,0.17896,0.099203,0.176453,0.046185,0.034248,0.065411,0.061681,0.072816,0.063008,0.035876,0.051593,0.019596,0.007845,0.04054,0.019393,0.028006,0.019216,0.039577,0.04938,0.044256,0.035231,0.047577,0.019107,0.047577,0.035231,0.044256,0.04938,0.039577,0.019216,0.028006,0.019393,0.04054,0.007845,0.019596,0.051593,0.035876,0.063008,0.072816,0.061681,0.065411,0.034248,0.046185,0.176453,0.099203,0.17896,0.364674,0.618627,0.545849,0.618598,0.859242,2.436915,2.73997,5.3694,4.56704,1.025004,standing
29.209962,5.611335,0.769055,1.547939,0.758875,1.740449,0.853129,0.545484,0.269222,0.100215,0.438971,0.273538,0.163146,0.125219,0.146516,0.029809,0.030571,0.077401,0.097963,0.08092,0.02779,0.039433,0.064013,0.059125,0.047249,0.025473,0.028043,0.032986,0.023727,0.02101,0.006915,0.04207,0.032519,0.04207,0.006915,0.02101,0.023727,0.032986,0.028043,0.025473,0.047249,0.059125,0.064013,0.039433,0.02779,0.08092,0.097963,0.077401,0.030571,0.029809,0.146516,0.125219,0.163146,0.273538,0.438971,0.100215,0.269222,0.545484,0.853129,1.740449,0.758875,1.547939,0.769055,5.611335,0.750425,standing
51.727876,14.447151,8.25777,4.881299,0.650982,0.436997,0.636937,1.108878,1.222448,1.299453,0.777709,0.685517,0.481864,0.299466,0.229359,0.331487,0.276893,0.348264,0.318589,0.292722,0.239554,0.25732,0.208107,0.203308,0.223347,0.25615,0.268794,0.227014,0.258575,0.226628,0.242302,0.207797,0.197049,0.207797,0.242302,0.226628,0.258575,0.227014,0.268794,0.25615,0.223347,0.203308,0.208107,0.25732,0.239554,0.292722,0.318589,0.348264,0.276893,0.331487,0.229359,0.299466,0.481864,0.685517,0.777709,1.299453,1.222448,1.108878,0.636937,0.436997,0.650982,4.881299,8.25777,14.447151,1.577108,standing
26.096727,4.506964,0.677429,2.734784,0.906233,0.787008,0.906129,1.361825,1.683254,0.93593,0.859718,0.573336,0.577766,0.395446,0.554167,0.471666,0.479428,0.389086,0.38739,0.343478,0.377252,0.383038,0.351419,0.313099,0.36455,0.344068,0.301439,0.319167,0.304384,0.300195,0.294227,0.284848,0.268504,0.284848,0.294227,0.300195,0.304384,0.319167,0.301439,0.344068,0.36455,0.313099,0.351419,0.383038,0.377252,0.343478,0.38739,0.389086,0.479428,0.471666,0.554167,0.395446,0.577766,0.573336,0.859718,0.93593,1.683254,1.361825,0.906129,0.787008,0.906233,2.734784,0.677429,4.506964,0.783359,standing
35.343044,5.76328,4.605293,1.708534,3.361729,1.024519,1.119229,0.615606,0.519748,0.814274,0.311555,0.501496,0.586556,0.252646,0.360082,0.385899,0.396393,0.28559,0.409706,0.320769,0.325536,0.31813,0.275335,0.284743,0.234518,0.264544,0.262863,0.311948,0.26117,0.250117,0.257065,0.247498,0.292729,0.247498,0.257065,0.250117,0.26117,0.311948,0.262863,0.264544,0.234518,0.284743,0.275335,0.31813,0.325536,0.320769,0.409706,0.28559,0.396393,0.385899,0.360082,0.252646,0.586556,0.501496,0.311555,0.814274,0.519748,0.615606,1.119229,1.024519,3.361729,1.708534,4.605293,5.76328,0.867987,standing
51.240961,14.680914,4.229174,10.705572,2.555577,1.713235,1.587629,1.600999,1.514501,0.312653,0.309049,0.424107,0.61804,0.459744,0.07898,0.320314,0.412011,0.189763,0.183041,0.327609,0.199974,0.115332,0.206032,0.272736,0.079041,0.175979,0.208011,0.138622,0.131101,0.162636,0.139167,0.142731,0.19569,0.142731,0.139167,0.162636,0.131101,0.138622,0.208011,0.175979,0.079041,0.272736,0.206032,0.115332,0.199974,0.327609,0.183041,0.189763,0.412011,0.320314,0.07898,0.459744,0.61804,0.424107,0.309049,0.312653,1.514501,1.600999,1.587629,1.713235,2.555577,10.705572,4.229174,14.680914,1.547006,standing
61.389857,6.954281,14.466659,5.738683,2.475121,9.860157,3.734128,2.581909,0.765098,1.602884,1.932208,0.066951,0.486468,0.908803,1.072958,0.902955,0.586448,0.455901,0.71354,0.743784,0.393962,0.469509,0.575969,0.598921,0.527478,0.387845,0.459687,0.548002,0.537569,0.396572,0.422837,0.459695,0.552342,0.459695,0.422837,0.396572,0.537569,0.548002,0.459687,0.387845,0.527478,0.598921,0.575969,0.469509,0.393962,0.743784,0.71354,0.455901,0.586448,0.902955,1.072958,0.908803,0.486468,0.066951,1.932208,1.602884,0.765098,2.581909,3.734128,9.860157,2.475121,5.738683,14.466659,6.954281,2.017581,standing
58.189637,6.87251,8.74097,15.006482,5.420689,1.838723,3.63533,2.009979,1.711988,2.26975,1.716659,1.376662,1.338568,1.285109,1.311259,1.213473,1.191832,1.114113,1.049202,1.00133,0.921701,0.928886,0.876473,0.864466,0.90601,0.88377,0.857079,0.833988,0.798795,0.796628,0.769936,0.755234,0.703665,0.755234,0.769936,0.796628,0.798795,0.833988,0.857079,0.88377,0.90601,0.864466,0.876473,0.928886,0.921701,1.00133,1.049202,1.114113,1.191832,1.213473,1.311259,1.285109,1.338568,1.376662,1.716659,2.26975,1.711988,2.009979,3.63533,1.838723,5.420689,15.006482,8.74097,6.87251,1.958072,standing
124.909586,18.616624,12.176897,33.15646,2.976445,8.615282,3.568478,5.876255,3.754632,2.161875,3.229392,1.673469,2.891365,1.400605,2.207463,1.648967,1.612439,1.661878,1.416227,1.609863,1.249823,1.466903,1.268058,1.355842,1.255359,1.170139,1.202997,1.12893,1.168322,1.094769,1.094413,1.05793,1.047902,1.05793,1.094413,1.094769,1.168322,1.12893,1.202997,1.170139,1.255359,1.355842,1.268058,1.466903,1.249823,1.609863,1.416227,1.661878,1.612439,1.648967,2.207463,1.400605,2.891365,1.673469,3.229392,2.161875,3.754632,5.876255,3.568478,8.615282,2.976445,33.15646,12.176897,18.616624,3.855175,standing
58.583486,15.033661,3.097208,6.187205,14.409711,10.687589,3.911433,3.641628,3.346277,3.415352,3.549328,2.671187,2.213258,2.061212,1.943888,2.059826,1.878281,1.742606,1.616259,1.616559,1.481142,1.523664,1.498334,1.439366,1.401863,1.347427,1.31725,1.359505,1.31692,1.325996,1.312962,1.270074,1.314925,1.270074,1.312962,1.325996,1.31692,1.359505,1.31725,1.347427,1.401863,1.439366,1.498334,1.523664,1.481142,1.616559,1.616259,1.742606,1.878281,2.059826,1.943888,2.061212,2.213258,2.671187,3.549328,3.415352,3.346277,3.641628,3.911433,10.687589,14.409711,6.187205,3.097208,15.033661,2.711399,standing
15.093585,4.406926,2.50972,2.448605,2.078596,1.245821,0.970702,0.315361,0.10959,0.265296,0.067155,0.299783,0.042634,0.03818,0.02707,0.100388,0.15322,0.012058,0.046295,0.060784,0.027466,0.0644,0.021922,0.085316,0.041754,0.004021,0.026591,0.031912,0.02811,0.04683,0.019799,0.052203,0.005767,0.052203,0.019799,0.04683,0.02811,0.031912,0.026591,0.004021,0.041754,0.085316,0.021922,0.0644,0.027466,0.060784,0.046295,0.012058,0.15322,0.100388,0.02707,0.03818,0.042634,0.299783,0.067155,0.265296,0.10959,0.315361,0.970702,1.245821,2.078596,2.448605,2.50972,4.406926,0.574129,standing
11.618318,1.103235,0.506641,1.636928,1.468057,0.412347,0.367976,0.300085,0.202727,0.18596,0.17148,0.125576,0.0229,0.098562,0.073133,0.061062,0.082401,0.060014,0.044526,0.035055,0.02036,0.042345,0.021725,0.029073,0.026031,0.04354,0.026871,0.021215,0.050271,0.030298,0.022253,0.023652,0.048361,0.023652,0.022253,0.030298,0.050271,0.021215,0.026871,0.04354,0.026031,0.029073,0.021725,0.042345,0.02036,0.035055,0.044526,0.060014,0.082401,0.061062,0.073133,0.098562,0.0229,0.125576,0.17148,0.18596,0.202727,0.300085,0.367976,0.412347,1.468057,1.636928,0.506641,1.103235,0.279391,standing
7.281432,0.384719,0.199888,1.185174,0.780475,0.583159,0.299956,0.450174,0.08362,0.098893,0.091928,0.107857,0.056548,0.031188,0.026932,0.011118,0.053676,0.023291,0.04527,0.02421,0.035118,0.01632,0.016549,0.0219,0.028999,0.005399,0.018075,0.014997,0.014549,0.027624,0.026222,0.024391,0.029104,0.024391,0.026222,0.027624,0.014549,0.014997,0.018075,0.005399,0.028999,0.0219,0.016549,0.01632,0.035118,0.02421,0.04527,0.023291,0.053676,0.011118,0.026932,0.031188,0.056548,0.107857,0.091928,0.098893,0.08362,0.450174,0.299956,0.583159,0.780475,1.185174,0.199888,0.384719,0.190254,standing
11.179692,2.769361,1.582105,1.962391,0.492298,0.148723,0.360228,0.115316,0.160549,0.23891,0.179481,0.074154,0.077265,0.094872,0.066047,0.070853,0.038348,0.063733,0.039141,0.046537,0.068803,0.071878,0.058752,0.036262,0.0456,0.040586,0.035366,0.025017,0.06456,0.07205,0.048437,0.068697,0.031273,0.068697,0.048437,0.07205,0.06456,0.025017,0.035366,0.040586,0.0456,0.036262,0.058752,0.071878,0.068803,0.046537,0.039141,0.063733,0.038348,0.070853,0.066047,0.094872,0.077265,0.074154,0.179481,0.23891,0.160549,0.115316,0.360228,0.148723,0.492298,1.962391,1.582105,2.769361,0.351479,standing
7.384518,0.436773,0.836205,1.155296,1.104334,0.55809,0.419338,0.432111,0.27748,0.147114,0.252725,0.24729,0.183577,0.178622,0.12506,0.114747,0.072055,0.109901,0.150987,0.144562,0.132902,0.118183,0.106211,0.086983,0.117037,0.104716,0.095317,0.101779,0.106759,0.079304,0.05175,0.096569,0.103849,0.096569,0.05175,0.079304,0.106759,0.101779,0.095317,0.104716,0.117037,0.086983,0.106211,0.118183,0.132902,0.144562,0.150987,0.109901,0.072055,0.114747,0.12506,0.178622,0.183577,0.24729,0.252725,0.147114,0.27748,0.432111,0.419338,0.55809,1.104334,1.155296,0.836205,0.436773,0.270778,standing
7.198038,1.297689,1.706523,1.165566,0.373317,0.851983,0.69701,0.207224,0.19209,0.179086,0.203539,0.152856,0.179172,0.13982,0.104655,0.144871,0.157587,0.149576,0.125484,0.106339,0.098138,0.117721,0.110285,0.112321,0.103175,0.113339,0.096996,0.096611,0.067068,0.120653,0.09545,0.097283,0.09855,0.097283,0.09545,0.120653,0.067068,0.096611,0.096996,0.113339,0.103175,0.112321,0.110285,0.117721,0.098138,0.106339,0.125484,0.149576,0.157587,0.144871,0.104655,0.13982,0.179172,0.152856,0.203539,0.179086,0.19209,0.207224,0.69701,0.851983,0.373317,1.165566,1.706523,1.297689,0.265884,standing
8.743962,0.989919,1.005443,0.542688,0.617751,0.86036,1.475729,1.065557,0.372282,0.062758,0.065531,0.046548,0.087274,0.237178,0.148289,0.072381,0.083003,0.054129,0.020857,0.065658,0.06436,0.090472,0.045645,0.074536,0.069862,0.055149,0.053866,0.049318,0.056893,0.045247,0.069964,0.083644,0.070496,0.083644,0.069964,0.045247,0.056893,0.049318,0.053866,0.055149,0.069862,0.074536,0.045645,0.090472,0.06436,0.065658,0.020857,0.054129,0.083003,0.072381,0.148289,0.237178,0.087274,0.046548,0.065531,0.062758,0.372282,1.065557,1.475729,0.86036,0.617751,0.542688,1.005443,0.989919,0.290136,standing
7.435489,1.826618,0.24925,1.31141,1.442273,0.505293,0.203299,0.14979,0.280035,0.161954,0.162898,0.036541,0.072633,0.136677,0.158707,0.077069,0.052628,0.110794,0.107093,0.097765,0.040423,0.059217,0.065837,0.05192,0.046453,0.055314,0.064576,0.04525,0.063197,0.022773,0.040221,0.036467,0.061836,0.036467,0.040221,0.022773,0.063197,0.04525,0.064576,0.055314,0.046453,0.05192,0.065837,0.059217,0.040423,0.097765,0.107093,0.110794,0.052628,0.077069,0.158707,0.136677,0.072633,0.036541,0.162898,0.161954,0.280035,0.14979,0.203299,0.505293,1.442273,1.31141,0.24925,1.826618,0.259919,standing
